99;37;35;0;0;9;66;0
100;37;66;1;1;9;66;0
101;38;84;1;1;8;84;0
102;38;40;0;0;8;84;0
103;40;41;1;1;;;0
104;40;34;0;0;;;0
105;40;26;0;0;;;0
106;40;51;0;0;;;0
107;40;25;0;0;;;0
108;39;26;1;1;10;26;0
109;39;34;0;0;10;26;0
110;42;84;0;0;;;0
111;42;40;1;1;;;0
112;41;75;0;0;;;0
113;41;11;1;1;;;0
114;43;18;0;0;;;0
115;43;30;1;1;;;0
116;43;15;0;0;;;0
117;44;13;1;1;;;1
118;45;73;1;1;11;60;1
119;46;5;1;1;11;60;1
120;47;60;1;1;11;60;1
121;48;69;1;1;14;8;1
122;49;33;1;1;;;1
123;50;33;0;0;29;5;0
124;50;5;1;1;29;5;0
125;50;73;0;0;29;5;0
126;51;6;0;0;14;8;1
127;51;8;0;0;14;8;1
128;52;13;0;0;30;8;0
129;52;60;0;0;30;8;0
130;52;69;0;0;30;8;0
131;52;6;0;0;30;8;0
132;52;8;1;1;30;8;0
133;53;39;1;1;13;17;1
134;54;17;1;1;13;17;1
135;55;56;1;1;12;81;1
136;58;81;1;1;12;81;1
137;57;51;1;1;12;81;1
138;59;67;1;1;12;81;1
139;56;87;1;1;12;81;1
140;60;56;0;0;31;51;0
141;60;87;0;0;31;51;0
142;60;51;1;1;31;51;0
143;60;81;0;0;31;51;0
144;60;3;0;0;31;51;0
145;61;39;1;1;32;39;0
146;61;17;0;0;32;39;0
147;61;67;0;0;32;39;0
148;62;2;0;0;1;2;1
149;62;47;0;0;1;2;1
150;62;88;1;1;4;88;1
151;64;90;0;0;3;90;1
152;64;83;0;0;5;83;1
153;62;15;0;0;1;2;1
154;62;77;0;0;4;88;1
155;63;70;0;0;27;70;1
156;63;76;0;0;2;41;1
157;63;41;0;0;2;41;1
158;63;11;0;0;27;70;1
159;63;18;1;1;2;41;1
160;63;91;0;0;2;41;1
161;64;36;0;0;3;90;1
162;64;21;1;1;3;90;1
163;63;65;0;0;2;41;1
164;64;74;0;0;5;83;1
165;65;85;1;1;;;1
166;66;40;1;1;;;1
167;67;31;0;0;;;0
168;67;19;1;1;;;0
169;67;27;0;0;;;0
170;67;34;0;0;;;0
171;67;35;0;0;;;0
172;67;14;0;0;;;0
173;68;50;0;0;;;0
174;68;58;1;0;;;0
175;69;46;0;0;;;0
176;69;1;1;1;;;0
177;70;58;1;1;;;0
178;72;59;1;1;;;0
179;71;59;1;1;;;0
180;73;59;1;0;;;0
181;71;19;0;0;;;0
182;71;68;0;0;;;0
183;71;54;0;0;;;0
184;71;44;0;0;;;0
185;74;16;0;0;;;0
186;74;22;1;0;;;0
187;75;45;1;1;;;0
188;76;44;1;1;;;0
189;77;53;1;1;;;0
190;77;66;0;0;;;0
191;77;75;0;0;;;0
192;77;26;0;0;;;0
193;77;30;0;0;;;0
194;77;37;0;0;;;0
195;77;84;0;0;;;0
196;77;10;0;0;;;0
197;77;25;0;0;;;0
198;77;50;0;0;;;0
201;25;71;0;0;26;14;0
202;78;46;0;0;;;0
203;78;35;1;1;;;0
204;78;34;0;0;;;0
205;78;16;0;0;;;0
206;79;1;0;0;;;0
207;79;38;1;1;;;0
208;80;78;0;0;;;0
209;80;68;1;1;;;0
210;80;54;0;0;;;0
211;80;45;0;0;;;0
212;80;82;0;0;;;0
213;79;27;0;0;;;0
215;79;14;0;0;;;0
216;81;5;1;0;;;0
217;82;33;1;0;;;0
218;83;37;0;0;;;0
219;83;31;1;1;;;0
220;84;58;0;0;;;0
221;84;12;1;1;;;0
223;84;19;0;0;;;0
224;84;75;0;0;;;0
225;84;66;0;0;;;0
226;84;50;0;0;;;0
227;84;30;0;0;;;0
228;84;73;0;0;;;0
229;85;26;0;0;;;0
230;85;32;0;0;;;0
231;85;10;0;0;;;0
232;85;46;0;0;;;0
233;85;77;0;0;;;0
234;85;25;0;0;;;0
235;85;88;1;0;;;0
236;86;27;1;1;;;0
237;86;2;0;0;;;0
238;86;26;0;0;;;0
239;87;26;1;1;;;0
240;87;47;0;0;;;0
241;30;91;0;0;;;0
242;23;38;0;0;;;0
243;87;49;0;0;;;0
244;87;43;0;0;;;0
245;87;8;0;0;;;0
246;87;60;0;0;;;0
247;88;12;0;0;;;0
248;88;30;0;0;;;0
249;88;76;1;1;;;0
250;89;65;0;0;;;0
251;89;2;0;0;;;0
252;89;6;0;0;;;0
253;90;91;0;0;;;0
254;91;11;1;1;;;0
255;92;13;1;0;;;0
256;92;70;0;0;;;0
257;93;18;1;0;;;0
258;93;21;0;0;;;0
259;93;26;0;0;;;0
260;93;33;0;0;;;0
261;93;41;0;0;;;0
262;93;56;0;0;;;0
263;93;81;0;0;;;0
264;93;51;0;0;;;0
265;94;49;1;1;;;0
266;95;27;1;1;;;0
267;36;70;0;0;;;0
268;73;49;0;0;;;0
269;73;76;0;0;;;0
270;73;3;0;0;;;0
271;73;83;0;0;;;0
272;26;9;0;0;28;46;0
