127;53;55;1;1;13;70;1
129;55;3;1;1;3;78;1
130;56;75;1;1;3;78;1
131;57;70;1;1;13;70;1
132;58;70;1;1;31;70;0
133;58;55;0;0;31;70;0
134;58;63;0;0;31;70;0
135;60;78;1;1;32;78;0
136;60;56;0;0;32;78;0
137;60;1;0;0;32;78;0
138;60;3;0;0;32;78;0
139;60;75;0;0;32;78;0
140;61;26;1;1;14;26;1
141;62;83;1;1;14;26;1
142;63;77;1;1;14;26;1
143;64;15;1;1;;;1
144;65;26;1;1;33;26;0
145;65;83;0;0;33;26;0
146;65;77;0;0;33;26;0
147;66;80;1;0;;;0
148;66;22;1;0;;;0
149;67;66;1;0;;;0
150;67;57;0;0;;;0
151;67;62;0;0;;;0
152;68;46;0;0;;;0
153;68;88;1;1;;;0
154;69;59;1;0;;;0
155;69;25;0;0;;;0
156;70;25;0;0;;;0
157;70;58;0;0;;;0
158;70;81;0;0;;;0
159;70;27;1;1;;;0
160;70;59;0;0;;;0
161;70;60;0;0;;;0
162;70;72;0;0;;;0
163;71;80;1;1;8;80;0
164;71;15;0;0;8;80;0
165;72;88;1;1;10;88;0
166;72;87;0;0;10;88;0
167;73;35;1;1;7;35;0
168;73;38;0;0;7;35;0
169;74;66;1;1;9;66;0
170;74;57;0;0;9;66;0
171;75;52;1;1;15;52;0
172;75;16;0;0;15;52;0
173;75;67;0;0;15;52;0
174;21;31;0;0;18;59;0
175;70;31;0;0;;;0
176;76;7;0;0;;;0
177;76;8;0;0;;;0
178;76;19;1;1;;;0
179;76;44;0;0;;;0
180;76;39;0;0;;;0
181;77;15;0;0;;;0
182;77;41;1;1;;;0
183;77;35;0;0;;;0
184;78;47;1;1;;;0
185;79;72;1;1;;;0
186;79;38;0;0;;;0
187;79;41;0;0;;;0
188;79;81;0;0;;;0
189;79;36;0;0;;;0
190;79;57;0;0;;;0
191;79;65;0;0;;;0
192;79;62;0;0;;;0
193;79;67;0;0;;;0
194;79;87;0;0;;;0
195;80;80;1;0;;;0
196;80;60;0;0;;;0
197;81;58;0;0;;;0
198;81;59;1;1;;;0
199;81;23;0;0;;;0
200;81;24;0;0;;;0
201;81;46;0;0;;;0
202;82;47;0;0;;;0
203;82;57;0;0;;;0
204;82;62;1;1;;;0
205;82;65;0;0;;;0
206;82;88;0;0;;;0
207;84;69;1;1;;;0
208;83;69;1;1;;;0
209;85;69;1;1;;;0
210;83;84;0;0;;;0
211;83;6;0;0;;;0
212;83;5;0;0;;;0
213;83;16;0;0;;;0
214;86;38;1;1;;;0
215;87;68;1;1;;;0
216;88;82;0;0;;;0
217;88;66;1;1;;;0
218;88;52;0;0;;;0
219;89;73;0;0;;;0
220;89;16;0;0;;;0
221;89;28;1;1;;;0
222;90;76;0;0;;;0
224;90;5;1;0;;;0
225;90;41;0;0;;;0
226;90;45;0;0;;;0
227;90;51;0;0;;;0
228;90;67;0;0;;;0
230;91;19;0;0;;;0
231;91;27;0;0;;;0
232;91;32;1;1;;;0
233;91;14;0;0;;;0
234;92;13;1;0;;;0
235;92;17;0;0;;;0
236;92;60;0;0;;;0
237;93;25;0;0;;;0
238;93;2;1;0;;;0
239;85;29;0;0;;;0
240;85;14;0;0;;;0
241;94;8;0;0;;;0
242;94;10;1;0;;;0
243;94;19;0;0;;;0
244;94;32;0;0;;;0
245;94;79;0;0;;;0
246;94;85;0;0;;;0
247;94;90;0;0;;;0
248;95;52;0;0;;;0
249;95;37;1;0;;;0
250;96;6;0;0;;;0
251;96;36;0;0;;;0
252;96;31;0;0;;;0
253;96;82;0;0;;;0
254;96;17;1;1;;;0
255;96;5;0;0;;;0
256;97;62;1;1;;;0
257;81;7;0;0;;;0
262;98;31;0;0;;;0
263;98;8;0;0;;;0
265;98;87;0;0;;;0
266;98;68;0;0;;;0
267;98;37;0;0;;;0
268;98;32;0;0;;;0
269;98;79;0;0;;;0
270;98;82;0;0;;;0
271;98;85;0;0;;;0
272;98;90;0;0;;;0
273;98;19;0;0;;;0
274;98;14;0;0;;;0
275;98;66;0;0;;;0
276;98;81;0;0;;;0
277;90;10;0;0;;;0
278;99;7;0;0;;;0
279;99;42;0;0;;;0
280;99;20;0;0;;;0
281;99;84;0;0;;;0
282;99;55;0;0;;;0
283;99;4;0;0;;;0
284;99;9;0;0;;;0
285;99;15;0;0;;;0
286;99;23;0;0;;;0
287;99;25;0;0;;;0
288;99;1;0;0;;;0
289;99;3;0;0;;;0
290;99;11;0;0;;;0
291;99;13;0;0;;;0
292;99;26;0;0;;;0
293;99;21;0;0;;;0
294;99;19;0;0;;;0
295;99;28;0;0;;;0
296;99;32;0;0;;;0
297;99;33;0;0;;;0
298;99;34;0;0;;;0
299;99;35;0;0;;;0
300;99;40;0;0;;;0
301;99;39;0;0;;;0
302;99;44;0;0;;;0
303;99;45;0;0;;;0
304;99;72;1;0;;;0
305;99;47;0;0;;;0
306;99;70;0;0;;;0
307;100;10;0;0;;;0
308;100;8;0;0;;;0
309;100;22;0;0;;;0
310;100;36;0;0;;;0
311;100;46;0;0;;;0
312;100;49;0;0;;;0
313;100;50;0;0;;;0
314;100;52;0;0;;;0
315;100;63;0;0;;;0
316;100;66;0;0;;;0
317;100;73;0;0;;;0
318;100;75;0;0;;;0
319;100;76;0;0;;;0
320;100;77;0;0;;;0
321;100;78;0;0;;;0
322;100;81;0;0;;;0
323;100;2;0;0;;;0
324;100;14;0;0;;;0
325;100;16;0;0;;;0
326;100;27;0;0;;;0
327;100;48;0;0;;;0
328;100;51;0;0;;;0
329;100;53;0;0;;;0
330;100;56;0;0;;;0
331;100;57;0;0;;;0
332;100;58;0;0;;;0
333;100;59;0;0;;;0
334;100;60;0;0;;;0
335;100;61;0;0;;;0
336;100;62;0;0;;;0
337;100;65;0;0;;;0
338;100;67;0;0;;;0
339;100;69;0;0;;;0
340;100;71;0;0;;;0
341;100;74;0;0;;;0
342;100;79;0;0;;;0
343;100;80;0;0;;;0
344;100;83;0;0;;;0
345;100;85;0;0;;;0
346;100;88;0;0;;;0
347;100;89;0;0;;;0
348;100;90;0;0;;;0
349;100;38;1;0;;;0
