247;100;15;0;0;;;0
248;100;49;0;0;;;0
249;100;83;0;0;;;0
250;100;34;0;0;;;0
252;101;81;1;1;;;0
253;101;40;0;0;;;0
256;101;31;0;0;;;0
257;102;81;1;1;;;0
258;103;22;1;0;;;0
259;103;6;1;0;;;0
260;89;76;1;1;;;1
261;90;46;1;1;;;1
262;104;49;1;1;37;49;0
263;104;89;0;0;37;49;0
264;105;36;0;0;;;0
265;105;15;1;1;;;0
266;105;73;0;0;;;0
267;105;33;0;0;;;0
269;105;35;0;0;;;0
270;105;51;0;0;;;0
272;106;52;0;0;;;0
273;106;58;1;0;;;0
274;106;61;0;0;;;0
276;106;90;0;0;;;0
277;106;66;0;0;;;0
278;107;55;1;0;;;0
279;108;51;1;1;;;0
280;109;49;1;1;;;0
281;109;89;0;0;;;0
282;110;89;1;1;;;0
283;112;34;1;1;;;0
284;111;90;1;1;;;0
285;113;83;1;1;;;0
286;114;48;1;1;;;0
287;115;39;0;0;;;0
288;115;62;1;1;;;0
289;115;47;0;0;;;0
290;116;48;0;0;;;0
291;117;51;1;1;;;0
292;118;56;1;1;;;0
293;116;10;0;0;;;0
294;116;45;1;1;;;0
295;117;50;0;0;;;0
296;117;70;0;0;;;0
297;117;3;0;0;;;0
298;117;37;0;0;;;0
299;117;33;0;0;;;0
300;118;25;0;0;;;0
301;118;32;0;0;;;0
302;119;41;0;0;;;0
303;119;54;1;1;;;0
304;120;77;0;0;;;0
305;120;65;1;1;;;0
306;121;1;1;1;;;0
307;121;35;0;0;;;0
308;122;1;1;1;;;0
309;122;35;0;0;;;0
310;122;15;0;0;;;0
311;123;1;1;1;;;0
312;123;35;0;0;;;0
313;123;15;0;0;;;0
315;88;57;0;0;35;37;0
316;125;75;1;1;38;75;0
317;125;4;0;0;38;75;0
318;125;5;0;0;38;75;0
319;125;21;0;0;38;75;0
320;125;65;0;0;38;75;0
321;124;53;1;1;39;53;0
322;124;1;0;0;39;53;0
323;124;2;0;0;39;53;0
324;124;24;0;0;39;53;0
325;124;77;0;0;39;53;0
326;126;8;1;1;42;8;0
327;126;88;1;1;41;88;0
328;126;82;0;0;41;88;0
329;126;38;0;0;42;8;0
330;126;25;0;0;;;0
331;126;32;0;0;;;0
332;126;41;0;0;;;0
333;127;68;1;1;43;68;0
334;127;78;0;0;43;68;0
335;127;44;0;0;43;68;0
336;128;72;1;1;40;72;0
337;128;56;0;0;40;72;0
338;128;79;0;0;40;72;0
339;128;17;0;0;40;72;0
340;129;91;1;1;;;0
341;100;55;1;1;;;0
342;128;10;0;0;40;72;0
343;130;55;1;0;;;0
344;130;76;0;0;;;0
345;130;38;0;0;;;0
346;130;44;0;0;;;0
347;131;79;0;0;;;0
348;131;82;0;0;;;0
349;131;75;1;1;;;0
350;131;24;0;0;;;0
351;132;14;1;0;;;0
352;132;67;0;0;;;0
353;132;87;0;0;;;0
354;132;88;0;0;;;0
355;132;89;0;0;;;0
356;132;8;0;0;;;0
357;132;7;0;0;;;0
358;132;49;0;0;;;0
359;132;63;0;0;;;0
360;133;50;1;1;;;0
361;133;66;0;0;;;0
362;133;37;0;0;;;0
363;134;33;0;0;;;0
364;135;1;1;0;;;0
365;136;19;0;0;;;0
366;136;62;1;0;;;0
367;137;45;1;0;;;0
368;138;57;0;0;;;0
369;138;10;0;0;;;0
370;138;76;0;0;;;0
371;138;3;1;1;;;0
372;139;5;0;0;44;17;0
373;139;17;1;1;44;17;0
374;80;17;0;0;;;0
375;26;27;0;0;;;0
376;140;43;0;0;;;0
377;140;21;0;0;;;0
378;106;74;0;0;;;0
379;106;33;0;0;;;0
